author_id,lexical_diversity,repeated_ratio,link_ratio,sentiment_polarity,comments_per_day,burstiness_hours,hour_entropy,segment,anomaly_score,anomaly_score_val
228162,0.8,0.0,0.0,0.0,0.188,187.852,1.585,1,1,0.143
229822,0.862,0.0,0.0,0.0,0.057,477.145,3.096,0,1,0.157
235187,0.97,0.0,0.0,0.0,0.025,1223.576,2.585,3,1,0.115
239948,0.968,0.0,0.0,0.0,0.045,444.877,0.918,1,1,0.139
243254,0.912,0.0,0.0,0.0,0.008,,1.0,1,1,0.159
244570,0.824,0.0,0.0,0.0,0.029,987.629,2.0,3,1,0.15
246364,0.854,0.0,0.0,0.0,0.024,1025.656,2.322,3,1,0.148
246997,0.821,0.0,0.0,0.076,0.062,743.762,2.699,3,1,0.124
259274,0.667,0.0,0.0,0.025,0.106,279.333,3.169,0,1,0.148
264175,0.917,0.0,0.0,0.0,0.032,1311.159,2.0,3,1,0.138
265687,0.911,0.0,0.0,0.0,0.023,1793.335,1.522,3,1,0.124
268505,0.978,0.0,0.0,0.0,0.089,366.891,3.085,3,1,0.137
270738,0.765,0.0,0.0,-0.013,0.069,463.367,3.241,0,1,0.147
271024,0.9,0.0,0.0,0.0,0.021,1223.678,1.585,3,1,0.141
272868,0.9,0.0,0.0,0.0,4.0,2.785,0.811,1,1,0.06
276032,0.714,0.0,0.0,0.0,0.041,1458.59,1.371,3,1,0.1
278132,0.833,0.0,0.0,-0.167,0.028,190.173,1.585,1,1,0.112
279022,1.0,0.0,0.0,0.0,0.019,1594.403,2.0,3,1,0.108
281659,0.92,0.0,0.0,0.1,0.03,917.053,2.322,3,1,0.12
284912,0.725,0.0,0.0,0.021,0.067,921.249,3.184,0,1,0.135
286138,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4,-1,-0.011
290334,0.685,0.0,0.0,0.114,0.024,1948.455,2.522,3,1,0.039
294535,0.861,0.0,0.0,0.0,0.028,921.616,1.585,3,1,0.149
301171,0.944,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
301472,0.85,0.0,0.0,0.0,0.048,851.885,1.585,3,1,0.149
302489,0.922,0.0,0.0,0.0,0.038,924.926,0.811,3,1,0.13
305725,0.566,0.0,0.188,0.03,0.113,411.694,3.57,0,1,0.04
312474,0.941,0.0,0.0,0.0,0.037,626.083,1.5,3,1,0.152
327022,0.74,0.0,0.0,-0.158,0.023,1164.946,2.322,3,1,0.087
327968,0.686,0.0,0.0,-0.013,0.025,2209.712,1.522,3,1,0.044
330817,0.673,0.0,0.0,0.17,0.037,969.889,2.922,0,1,0.078
355001,0.942,0.0,0.0,0.125,0.5,111.098,1.5,1,1,0.101
357825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
364104,0.857,0.0,0.0,0.0,0.067,654.162,1.918,3,1,0.153
376053,0.718,0.0,0.0,0.078,0.041,906.86,3.096,0,1,0.117
382480,0.9,0.0,0.0,0.0,1.0,51.745,0.918,1,1,0.147
385667,0.684,0.0,0.0,0.0,2.0,,0.0,1,1,0.06
385843,0.616,0.0,0.0,0.15,8.0,0.669,0.544,1,-1,-0.084
386127,0.549,0.0,0.0,0.017,3.0,0.38,0.918,0,1,0.037
421540,0.602,0.015,0.0,0.011,0.351,138.581,3.593,0,1,0.114
425177,0.641,0.0,0.0,0.07,0.155,207.645,2.891,0,1,0.111
445996,0.723,0.0,0.0,-0.007,0.933,41.395,2.468,0,1,0.125
446126,0.667,0.0,0.0,0.0,3.0,0.074,0.0,1,1,0.009
446127,0.929,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
446134,0.933,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.167
446137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
446148,0.852,0.0,0.0,0.021,1.0,0.0,0.0,1,1,0.153
446194,0.724,0.0,0.0,0.0,3.0,0.014,0.0,1,1,0.042
460640,0.811,0.0,0.0,-0.01,0.356,80.832,3.01,0,1,0.14
12476,0.621,0.0,0.0,-0.007,0.099,295.064,3.097,0,1,0.137
15997,0.764,0.0,0.125,0.0,0.032,747.123,1.75,3,1,0.093
20594,0.774,0.0,0.0,-0.043,0.066,360.414,3.309,0,1,0.139
20683,0.745,0.0,0.0,0.021,0.052,529.732,2.221,0,1,0.145
24386,0.823,0.0,0.0,0.0,0.03,1357.187,2.646,3,1,0.13
25901,0.808,0.0,0.0,0.05,0.031,810.807,2.646,3,1,0.136
26070,0.663,0.0,0.231,0.007,0.182,181.654,1.898,0,1,0.052
26569,0.875,0.0,0.0,0.0,0.027,,1.0,1,1,0.159
27278,0.717,0.0,0.0,-0.153,0.176,236.634,1.585,0,1,0.092
28327,0.697,0.0,0.0,-0.014,0.032,798.658,2.845,0,1,0.132
28449,0.833,0.0,0.0,0.016,0.05,543.951,3.266,0,1,0.15
29352,0.931,0.0,0.0,0.3,0.031,,1.0,4,1,0.083
30540,0.775,0.0,0.0,0.0,0.043,451.754,2.664,0,1,0.154
33337,0.586,0.0,0.026,0.041,0.123,590.518,2.537,0,1,0.098
35193,0.865,0.0,0.0,0.0,0.059,400.703,3.75,0,1,0.129
36790,0.844,0.0,0.0,-0.03,0.021,1800.951,1.371,3,1,0.112
37562,0.871,0.0,0.0,-0.083,0.021,,1.0,1,1,0.134
40597,0.828,0.0,0.056,0.056,0.05,939.126,3.392,3,1,0.085
44930,0.752,0.0,0.0,0.308,1.0,0.0,0.0,4,1,0.05
46784,0.864,0.0,0.0,0.067,0.024,902.855,2.322,3,1,0.133
51088,0.87,0.0,0.0,0.019,0.067,616.529,2.222,3,1,0.15
52667,0.748,0.0,0.0,0.0,0.077,535.57,3.533,0,1,0.138
56698,0.891,0.0,0.125,0.078,0.039,584.264,2.156,3,1,0.089
59958,0.879,0.0,0.0,0.04,0.042,530.85,3.122,0,1,0.149
68142,0.925,0.0,0.0,-0.073,0.035,522.622,2.845,3,1,0.117
75050,0.895,0.0,0.0,0.0,0.026,1156.198,2.948,3,1,0.135
77902,0.859,0.0,0.0,0.062,0.062,548.781,2.446,3,1,0.141
85376,0.526,0.0,0.04,0.0,0.07,393.668,3.045,0,1,0.097
89413,0.764,0.0,0.048,0.03,0.062,443.98,2.97,0,1,0.126
92428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
106234,0.867,0.143,0.0,0.045,0.222,154.499,3.522,0,1,0.022
107148,0.767,0.0,0.0,0.167,0.015,,1.0,1,1,0.09
115956,0.847,0.0,0.0,0.029,0.033,1443.365,2.236,3,1,0.131
118607,0.683,0.0,0.0,0.071,0.037,872.286,2.236,0,1,0.102
122862,0.767,0.0,0.037,0.013,0.082,490.491,3.356,0,1,0.128
128697,1.0,0.0,0.0,0.0,0.011,3186.749,1.585,3,1,0.014
143415,1.0,0.0,0.0,0.0,0.024,820.725,2.522,3,1,0.124
147002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
150635,0.927,0.0,0.0,0.0,0.091,328.28,1.585,1,1,0.155
170487,0.767,0.062,0.0,0.062,0.045,588.51,3.0,0,1,0.063
171254,1.0,0.0,0.0,0.0,0.074,,1.0,1,1,0.157
174553,1.0,0.0,0.0,0.0,0.014,,1.0,1,1,0.158
177711,0.857,0.0,0.0,0.0,0.025,1400.682,1.585,3,1,0.136
180878,0.748,0.0,0.0,0.055,0.057,727.156,2.946,0,1,0.134
183382,0.75,0.0,0.0,0.064,0.057,680.085,2.55,0,1,0.135
188457,0.676,0.0,0.0,0.013,0.161,216.746,3.481,0,1,0.142
205866,0.914,0.0,0.0,0.0,0.024,1068.572,2.522,3,1,0.141
210467,0.902,0.0,0.0,-0.008,0.047,587.137,2.626,3,1,0.147
211624,0.818,0.056,0.0,0.0,0.055,811.511,3.419,0,1,0.076
215527,0.802,0.0,0.0,0.0,0.029,851.356,2.0,3,1,0.147
218867,0.841,0.0,0.4,0.0,0.052,676.303,1.922,3,1,0.043
231460,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
233079,0.788,0.0,0.0,-0.036,0.4,74.586,1.5,1,1,0.128
236204,0.641,0.0,0.029,0.043,0.094,367.87,3.114,0,1,0.123
236246,0.791,0.067,0.0,-0.04,0.065,790.586,2.923,0,1,0.064
237166,0.762,0.031,0.0,0.019,0.09,322.227,3.754,0,1,0.096
241583,0.827,0.0,0.0,0.0,0.075,412.307,2.781,0,1,0.154
250869,1.0,0.0,0.0,0.0,0.014,,0.0,1,1,0.133
257532,0.857,0.0,0.0,0.0,0.021,1314.023,2.0,3,1,0.141
267780,0.716,0.0,0.0,0.019,0.052,809.612,1.379,3,1,0.125
270025,0.944,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
277582,0.671,0.0,0.0,0.027,0.216,144.631,3.867,0,1,0.126
278669,0.867,0.0,0.0,0.0,0.014,1750.413,2.322,3,1,0.122
282359,0.749,0.0,0.0,0.0,0.068,347.26,3.572,0,1,0.139
291416,0.581,0.0,0.023,0.047,0.121,204.667,3.795,0,1,0.099
291476,0.754,0.0,0.0,0.0,0.026,1134.183,2.585,3,1,0.13
295443,0.689,0.0,0.111,0.043,0.067,605.191,3.53,0,1,0.076
296111,0.933,0.0,0.125,0.125,0.046,535.81,2.75,3,1,0.07
300964,0.905,0.0,0.0,0.0,0.5,98.455,2.197,1,1,0.138
305879,0.744,0.0,0.0,-0.017,0.104,253.19,2.624,0,1,0.145
311310,0.731,0.0,0.0,0.043,0.108,495.162,2.861,0,1,0.139
313465,0.789,0.083,0.0,0.009,0.074,446.01,3.486,0,1,0.064
314265,0.847,0.0,0.0,-0.078,0.012,,1.0,1,1,0.131
318016,0.765,0.0,0.0,0.019,0.079,421.117,2.68,0,1,0.148
325743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
326078,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
330845,0.878,0.0,0.0,0.038,0.044,593.361,2.931,3,1,0.143
342298,0.822,0.0,0.0,0.042,0.073,643.957,1.75,3,1,0.144
347245,0.897,0.0,0.0,0.0,1.0,74.375,0.918,1,1,0.143
366058,0.93,0.0,0.0,0.136,1.0,0.0,0.0,1,1,0.119
367414,0.633,0.0,0.0,-0.027,0.175,184.926,2.914,0,1,0.129
381435,0.724,0.0,0.0,-0.005,0.072,419.012,3.006,0,1,0.153
384170,0.673,0.0,0.0,-0.027,0.031,1399.532,2.522,3,1,0.088
393256,0.737,0.0,0.0,0.114,0.046,1010.052,2.807,3,1,0.097
398824,0.853,0.0,0.0,0.0,0.105,110.678,1.5,1,1,0.155
403183,0.852,0.0,0.0,0.007,0.041,764.758,2.5,3,1,0.153
407014,0.68,0.0,0.067,0.017,0.066,643.206,3.14,0,1,0.107
426900,0.673,0.0,0.0,0.114,0.05,571.631,2.522,0,1,0.102
427592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
432156,0.678,0.0,0.0,0.12,0.032,879.061,1.922,3,1,0.087
432975,0.955,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
432990,0.868,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.161
432995,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.136
433119,1.0,0.0,0.0,0.0,3.0,0.016,0.0,1,1,0.062
442537,0.699,0.0,0.0,0.012,0.102,253.946,3.022,0,1,0.148
442564,1.0,0.0,0.0,0.0,0.017,,1.0,1,1,0.158
442964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
444965,0.854,0.0,0.0,0.0,0.084,285.151,2.5,0,1,0.157
445440,0.878,0.0,0.0,0.036,0.185,173.303,2.641,0,1,0.148
456301,0.333,0.667,0.0,0.0,3.0,0.025,0.0,2,-1,-0.173
1642,0.72,0.0,0.0,-0.015,0.027,920.911,2.281,3,1,0.128
3515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
8819,0.877,0.0,0.0,-0.006,0.074,295.935,3.979,0,1,0.118
11763,0.84,0.0,0.0,0.0,0.043,587.982,3.057,0,1,0.154
13331,1.0,0.0,0.0,0.033,0.015,1497.29,1.585,3,1,0.108
23623,0.8,0.0,0.0,-0.125,0.045,676.983,0.811,1,1,0.095
25727,0.77,0.0,0.045,0.011,0.109,294.047,3.14,0,1,0.126
26456,0.693,0.0,0.093,0.017,0.122,218.357,3.836,0,1,0.087
27372,0.897,0.0,0.222,0.0,0.062,431.245,2.503,3,1,0.076
27373,0.619,0.0,0.0,0.041,0.072,459.611,3.271,0,1,0.135
27481,0.793,0.0,0.0,0.077,0.043,875.668,2.873,3,1,0.124
28466,0.696,0.0,0.0,0.0,0.257,121.072,3.468,0,1,0.138
28988,0.648,0.0,0.0,0.028,0.044,1305.958,2.503,3,1,0.092
31998,0.799,0.0,0.0,-0.014,0.062,503.895,3.142,0,1,0.151
33184,0.595,0.0,0.0,0.022,0.093,281.238,3.008,0,1,0.132
33909,0.51,0.0,0.108,0.071,0.208,147.671,3.603,0,1,0.056
34409,0.929,0.0,0.0,0.0,0.024,894.66,2.128,3,1,0.146
37185,0.831,0.0,0.0,0.1,0.035,874.726,2.322,3,1,0.13
37807,0.805,0.0,0.0,0.044,0.036,680.988,2.75,0,1,0.139
39144,0.651,0.056,0.0,0.0,0.072,395.822,3.35,0,1,0.087
44784,0.837,0.0,0.062,0.0,0.133,242.175,3.203,0,1,0.124
44880,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
45598,0.781,0.0,0.0,-0.042,0.038,759.083,3.022,0,1,0.138
47396,0.923,0.0,0.0,0.0,2.0,,1.0,1,1,0.122
49329,0.761,0.0,0.0,0.037,0.081,379.107,3.662,0,1,0.13
52658,0.651,0.0,0.0,0.033,0.05,720.681,2.753,0,1,0.127
58371,0.726,0.043,0.0,0.0,0.067,528.467,3.295,0,1,0.107
62445,1.0,0.0,0.0,0.0,0.1,,0.0,1,1,0.133
64138,0.845,0.0,0.0,0.019,0.056,592.902,3.308,0,1,0.142
71368,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
72236,0.819,0.0,0.182,0.091,0.033,1101.958,3.096,3,1,0.036
78648,0.882,0.0,0.0,0.0,0.143,,1.0,1,1,0.16
80688,0.806,0.0,0.0,0.0,0.273,104.347,2.626,0,1,0.146
85676,0.831,0.0,0.0,0.0,0.05,659.821,0.722,1,1,0.132
90272,1.0,0.0,0.0,-0.75,1.0,0.0,0.0,1,1,0.044
93552,0.809,0.0,0.0,0.0,0.053,484.839,3.085,0,1,0.158
99608,0.731,0.048,0.0,0.0,0.389,99.374,3.006,0,1,0.09
100877,1.0,0.0,0.333,0.0,0.024,1650.526,1.585,3,1,0.036
103413,0.791,0.0,0.0,0.0,0.088,285.665,2.807,0,1,0.15
106024,0.967,0.0,0.0,0.102,0.014,1306.483,1.922,3,1,0.097
109071,0.742,0.028,0.0,0.036,0.103,211.879,2.198,0,1,0.109
110834,0.877,0.0,0.0,-0.025,0.021,295.398,2.0,1,1,0.149
117870,0.89,0.0,0.0,0.0,0.034,1421.069,1.842,3,1,0.138
125034,1.0,0.0,0.0,-0.052,0.019,2674.96,1.585,3,1,0.033
127103,1.0,0.0,0.0,0.0,0.273,161.587,1.585,1,1,0.133
136506,0.734,0.0,0.0,0.0,0.121,210.971,3.459,0,1,0.144
146805,0.86,0.0,0.0,0.1,0.086,143.988,1.922,1,1,0.138
154755,0.864,0.0,0.0,0.033,0.024,784.05,2.585,3,1,0.145
157903,0.915,0.0,0.0,0.342,0.032,274.882,1.922,4,1,0.079
168099,0.87,0.0,0.0,0.3,0.067,258.092,1.459,4,1,0.092
172845,0.846,0.0,0.0,0.039,0.053,678.175,3.303,0,1,0.141
174724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
175897,0.903,0.0,0.0,0.0,0.015,2212.719,1.922,3,1,0.097
178820,1.0,0.0,0.0,0.0,0.022,1657.128,2.322,3,1,0.101
180619,0.919,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.167
180854,0.917,0.0,0.0,0.0,0.043,617.646,2.896,3,1,0.145
203925,0.749,0.0,0.0,0.033,0.051,560.091,2.503,0,1,0.145
206713,0.798,0.0,0.0,0.0,0.043,675.629,2.974,0,1,0.153
216952,0.833,0.0,0.0,0.062,0.02,1443.919,2.0,3,1,0.123
222772,1.0,0.0,0.0,0.0,0.049,,1.0,1,1,0.157
225418,0.89,0.0,0.25,0.006,0.027,288.267,2.0,1,1,0.089
243192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
253997,0.95,0.0,0.0,0.0,0.029,509.439,1.585,1,1,0.155
255092,0.817,0.0,0.0,0.0,0.063,715.749,3.3,0,1,0.147
256616,0.774,0.0,0.0,0.0,0.034,1522.295,1.792,3,1,0.121
261696,1.0,0.0,0.0,0.0,0.091,,1.0,1,1,0.157
261938,0.505,0.0,0.0,0.043,2.136,34.736,3.647,0,1,0.054
273462,0.739,0.0,0.038,-0.005,0.101,285.624,2.969,0,1,0.128
278794,0.75,0.0,0.0,0.025,0.058,708.704,3.009,0,1,0.149
286791,0.718,0.059,0.0,-0.012,0.117,226.618,3.573,0,1,0.078
288688,0.759,0.083,0.0,0.033,0.049,609.661,2.585,0,1,0.06
292185,0.845,0.0,0.0,0.0,4.0,0.766,0.811,1,1,0.057
294655,1.0,0.0,0.5,0.0,0.044,,1.0,6,1,0.041
296121,0.845,0.0,0.0,0.043,0.137,186.781,2.322,0,1,0.154
299081,0.792,0.0,0.0,0.0,0.25,,1.0,1,1,0.136
300325,0.659,0.0,0.0,-0.038,0.31,175.507,2.346,0,1,0.111
300573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
301411,0.806,0.0,0.5,-0.25,0.009,,1.0,6,-1,-0.036
303110,0.911,0.0,0.0,0.054,0.027,2006.861,2.0,3,1,0.095
304868,0.81,0.0,0.0,-0.008,0.059,553.016,3.284,0,1,0.146
306947,0.582,0.034,0.034,0.355,0.143,253.323,3.064,4,1,0.018
309290,0.869,0.0,0.0,0.167,0.016,2259.911,0.918,3,1,0.037
314489,0.822,0.0,0.0,0.042,0.031,943.992,2.252,3,1,0.14
319227,0.733,0.0,0.0,0.0,0.111,248.036,1.5,0,1,0.14
329707,0.854,0.0,0.0,-0.25,0.25,,1.0,1,1,0.084
331961,0.857,0.0,0.0,0.0,0.028,821.151,2.156,3,1,0.153
337082,0.846,0.0,0.0,0.143,0.023,1335.03,1.379,3,1,0.097
349536,0.763,0.0,0.0,0.19,0.058,851.063,3.726,0,1,0.062
356273,1.0,0.0,0.0,0.0,0.5,118.903,0.811,1,1,0.131
384192,0.896,0.0,0.0,0.167,0.3,114.076,1.918,1,1,0.104
387162,0.834,0.0,0.0,-0.038,2.667,14.68,3.491,0,1,0.055
399708,0.94,0.0,0.0,0.0,2.25,20.051,1.753,1,1,0.105
407886,0.848,0.0,0.0,0.015,0.063,440.665,2.413,0,1,0.161
410631,0.923,0.0,0.0,-0.042,0.032,998.612,2.807,3,1,0.119
420497,0.886,0.0,0.0,0.049,0.072,734.004,2.565,3,1,0.142
432947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
432968,0.812,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.146
443479,0.869,0.0,0.0,-0.05,0.092,435.117,2.046,1,1,0.145
459438,1.0,0.0,0.0,-0.083,0.045,919.686,1.585,3,1,0.102
464161,0.8,0.333,0.0,0.0,3.0,0.518,0.918,1,-1,-0.047
1565,0.844,0.0,0.0,0.0,0.021,1386.193,2.585,3,1,0.128
8383,1.0,0.0,0.0,0.3,0.013,2193.566,2.0,3,-1,-0.009
27580,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
29818,0.849,0.0,0.091,0.0,0.032,724.372,1.981,3,1,0.119
30645,0.585,0.0,0.1,0.085,0.076,479.843,3.109,0,1,0.064
31820,0.685,0.0,0.1,0.056,0.067,440.454,3.028,0,1,0.092
33529,0.875,0.0,0.0,0.0,0.009,4540.807,1.585,3,-1,-0.002
34815,0.702,0.0,0.029,0.018,0.105,288.208,3.647,0,1,0.117
37639,0.88,0.0,0.0,0.0,0.033,846.06,1.5,3,1,0.15
44141,0.964,0.0,0.333,0.267,0.038,486.376,1.585,4,1,0.014
46148,0.738,0.0,0.0,0.011,0.146,288.509,3.095,0,1,0.152
47876,0.799,0.0,0.0,0.002,0.038,916.247,2.482,3,1,0.143
48748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
49146,0.877,0.0,0.0,0.033,0.017,819.776,1.792,3,1,0.147
50212,0.68,0.019,0.019,0.0,0.158,265.159,3.755,0,1,0.085
50680,0.814,0.0,0.0,-0.003,0.059,374.024,2.974,0,1,0.155
56233,0.735,0.0,0.0,0.0,0.053,799.959,2.418,0,1,0.139
56253,1.0,0.0,0.1,0.0,0.035,775.899,2.322,3,1,0.087
59721,0.781,0.0,0.143,0.0,0.041,1104.378,3.039,3,1,0.07
61354,0.812,0.0,0.0,0.0,0.029,572.758,2.585,0,1,0.151
64744,0.923,0.0,0.0,0.333,0.01,1202.622,1.585,4,1,0.053
67301,0.771,0.0,0.0,0.102,0.027,750.471,2.156,3,1,0.121
68170,0.923,0.0,0.0,0.0,0.02,1492.715,1.918,3,1,0.133
89928,0.595,0.0,0.0,0.067,0.082,272.912,3.425,0,1,0.118
102500,0.868,0.0,0.0,0.0,0.056,353.433,1.371,1,1,0.153
104737,0.939,0.0,0.0,0.2,0.023,1084.039,1.922,3,1,0.083
105462,0.877,0.0,0.0,0.0,0.022,1441.628,2.522,3,1,0.134
113877,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
115462,0.696,0.0,0.0,0.018,0.087,355.561,3.293,0,1,0.146
118816,0.811,0.0,0.0,0.019,0.058,744.52,3.523,0,1,0.128
132364,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4,1,0.055
141794,1.0,0.0,0.0,0.0,0.023,1246.099,1.5,3,1,0.122
143722,0.903,0.0,0.0,0.0,0.025,966.888,2.322,3,1,0.146
143726,0.848,0.0,0.0,0.0,0.013,1687.943,2.0,3,1,0.125
148466,0.975,0.0,0.0,0.0,0.011,4507.007,1.585,3,-1,-0.019
157575,0.66,0.0,0.0,0.068,0.099,304.08,3.772,0,1,0.106
161219,0.944,0.0,0.0,0.4,0.017,,1.0,4,1,0.069
170814,0.719,0.0,0.051,0.0,0.119,260.909,3.331,0,1,0.119
176120,1.0,0.0,0.0,0.2,0.286,,1.0,1,1,0.089
179851,1.0,0.0,0.5,0.0,0.007,,1.0,6,1,0.042
183139,0.918,0.0,0.0,0.0,0.143,206.722,2.626,0,1,0.147
192627,0.703,0.0,0.038,0.062,0.074,344.603,3.459,0,1,0.101
194585,0.873,0.0,0.143,0.0,0.109,269.405,2.522,0,1,0.103
195602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
205167,1.0,0.0,0.0,0.0,0.049,,1.0,1,1,0.157
208110,0.887,0.0,0.0,0.0,0.047,746.351,2.811,3,1,0.15
208404,1.0,0.0,0.0,0.0,0.058,832.711,1.585,3,1,0.131
209601,0.766,0.0,0.0,0.018,0.038,1533.763,1.918,3,1,0.113
227031,0.822,0.0,0.0,0.0,0.107,296.261,3.665,0,1,0.137
227174,0.973,0.0,0.0,-0.035,0.026,719.355,2.419,3,1,0.124
231556,0.847,0.0,0.0,-0.104,0.022,1369.364,2.585,3,1,0.09
244932,0.624,0.0,0.0,-0.008,0.125,423.135,3.547,0,1,0.132
245040,0.728,0.0,0.0,-0.014,0.064,703.539,3.684,0,1,0.12
246771,0.967,0.0,0.0,0.07,0.032,969.865,3.122,3,1,0.09
247616,0.903,0.0,0.0,-0.007,0.052,391.491,3.156,0,1,0.148
248173,1.0,0.0,0.0,0.0,0.333,,1.0,1,1,0.148
249425,1.0,0.0,0.0,0.0,0.037,516.979,0.918,1,1,0.138
252384,0.949,0.0,0.0,0.0,0.03,1508.124,2.128,3,1,0.128
258890,0.906,0.0,0.0,0.04,0.015,2279.937,1.371,3,1,0.078
261461,0.822,0.0,0.0,0.089,0.083,167.587,2.725,0,1,0.13
263698,0.774,0.0,0.0,0.0,0.042,1665.348,2.914,3,1,0.109
265400,0.73,0.048,0.0,0.0,0.061,633.008,2.396,0,1,0.097
270144,0.921,0.0,0.0,0.0,0.056,352.838,2.725,0,1,0.148
273718,0.955,0.0,0.0,0.0,0.154,316.09,1.918,1,1,0.146
274246,0.754,0.0,0.0,0.06,0.063,634.696,3.273,0,1,0.132
277998,0.718,0.0,0.0,0.0,0.033,917.907,3.096,0,1,0.138
279685,0.706,0.0,0.0,0.042,0.192,148.904,3.577,0,1,0.128
282292,0.807,0.0,0.143,0.0,0.077,357.717,2.236,0,1,0.102
285241,0.688,0.0,0.0,0.033,0.053,464.043,3.197,0,1,0.146
285940,0.516,0.0,0.154,0.004,0.044,631.871,3.027,0,1,0.053
291295,0.79,0.0,0.0,0.0,0.041,879.999,2.95,3,1,0.146
291874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
296683,0.875,0.0,0.0,0.0,0.021,2233.917,1.5,3,1,0.094
298233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
301834,1.0,0.0,0.0,0.1,0.008,,0.0,1,1,0.11
304770,0.973,0.0,0.0,0.125,0.022,1190.933,2.0,3,1,0.089
305561,0.705,0.0,0.0,0.034,0.109,429.591,3.152,0,1,0.143
306659,0.651,0.0,0.0,-0.033,0.068,649.078,3.19,0,1,0.132
308555,0.784,0.0,0.0,-0.011,0.042,592.802,3.027,0,1,0.149
316464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
318566,1.0,0.0,0.0,0.0,0.022,2215.066,2.0,3,1,0.08
320050,0.813,0.0,0.0,0.0,0.032,890.289,2.413,3,1,0.149
324389,0.881,0.0,0.0,-0.106,0.038,373.791,2.0,1,1,0.12
329481,0.799,0.0,0.0,0.04,0.076,556.028,3.128,0,1,0.146
341416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
348904,0.868,0.0,0.0,0.0,0.026,1014.62,2.252,3,1,0.15
357420,0.799,0.0,0.0,-0.005,0.093,324.635,3.696,0,1,0.133
361035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
362278,0.867,0.0,0.0,0.133,0.021,984.306,2.252,3,1,0.114
375410,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
375625,0.923,0.0,0.0,0.0,0.024,2137.216,0.918,3,1,0.086
380087,0.818,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.146
380737,0.555,0.0,0.0,0.039,0.088,377.588,3.082,0,1,0.121
387141,0.8,0.0,0.0,0.056,0.51,86.546,2.642,0,1,0.123
391450,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
396035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
422438,0.727,0.0,0.0,0.0,0.095,350.542,2.984,0,1,0.153
452996,0.92,0.0,0.0,-0.06,0.833,82.381,0.971,1,1,0.126
453803,1.0,0.0,0.0,0.0,0.667,,0.0,1,1,0.169
469551,0.8,0.333,0.0,0.0,3.0,1.184,1.585,1,-1,-0.049
11148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
12210,0.95,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
15037,0.903,0.0,0.0,0.0,0.016,,1.0,1,1,0.158
17427,0.603,0.0,0.029,0.029,0.099,234.692,3.522,0,1,0.115
22315,0.96,0.0,0.0,0.0,0.041,1038.788,1.585,3,1,0.142
23586,0.721,0.0,0.0,0.0,0.023,2241.162,2.236,3,1,0.071
25281,0.74,0.029,0.0,0.029,0.108,177.895,3.522,0,1,0.108
